,Index,Text,Dates
330,553,No,"['2023-03-08', '2023-03-23']"
331,555,Do not sell,"['2023-03-08', '2023-03-23']"
332,556,Do not sell,"['2023-03-08', '2023-03-23']"
333,558,No,"['2023-03-08', '2023-03-23']"
334,559,No,"['2023-03-08', '2023-03-23']"
335,561,No,"['2023-03-08', '2023-03-23']"
336,562,No,"['2023-03-08', '2023-03-23']"
337,563,No,"['2023-03-08', '2023-03-23']"
338,565,No,"['2023-03-08', '2023-03-23']"
339,566,No,"['2023-03-08', '2023-03-23']"
340,567,No,"['2023-03-08', '2023-03-23']"
341,568,No,"['2023-03-08', '2023-03-23']"
342,571,Do not sell,"['2023-03-08', '2023-03-23']"
343,576,Do not sell,"['2023-03-08', '2023-03-23']"
344,577,No,"['2023-03-08', '2023-03-23']"
345,580,Do not sell,"['2023-03-08', '2023-03-23']"
346,581,Ambiguous,['2023-03-23']
347,584,No,"['2023-03-08', '2023-03-23']"
348,585,No,"['2023-03-08', '2023-03-23']"
349,588,No,"['2023-03-08', '2023-03-23']"
350,590,No,"['2023-03-08', '2023-03-23']"
351,591,Do not sell,"['2023-03-08', '2023-03-23']"
352,592,No,"['2023-03-08', '2023-03-23']"
353,593,Do not sell,['2023-03-23']
354,594,Do not sell,['2023-03-23']
355,595,No,['2023-03-23']
356,596,Do not sell,['2023-03-23']
357,597,Do not sell,['2023-03-23']
358,598,Do not sell,['2023-03-23']
359,599,Do not sell,['2023-03-23']
360,600,No,['2023-03-23']
361,601,Ambiguous,['2023-03-23']
362,602,Do not sell,['2023-03-23']
363,603,Do not sell,['2023-03-23']
364,604,No,['2023-03-23']
365,605,No,['2023-03-23']
366,606,Ambiguous,['2023-03-23']
367,607,Privacy Choices,['2023-03-23']
368,609,No,['2023-03-23']
369,610,Do not sell or share,['2023-03-23']
370,611,No,['2023-03-23']
371,612,No,['2023-03-23']
372,613,Do not sell,['2023-03-23']
373,614,No,['2023-03-23']
374,615,No,['2023-03-23']
375,616,Ambiguous,['2023-03-23']
376,617,No,['2023-03-23']
377,618,Ambiguous,['2023-03-23']
378,619,Ambiguous,['2023-03-23']
379,620,No,['2023-03-23']
380,621,Do not sell,['2023-03-23']
381,622,Do not sell,['2023-03-23']
382,623,No,['2023-03-23']
383,624,No,['2023-03-23']
384,625,No,['2023-03-23']
385,626,Privacy Choices,['2023-03-23']
386,627,Ambiguous,['2023-03-23']
387,628,Do not sell or share,['2023-03-23']
388,629,Do not sell,['2023-03-23']
389,630,Privacy Choices,['2023-03-23']
390,631,Do not sell,['2023-03-23']
391,632,Do not sell,['2023-03-23']
392,633,No,['2023-03-23']
393,634,No,['2023-03-23']
394,635,Do not sell or share,['2023-03-23']
395,636,Do not sell,['2023-03-23']
396,637,Privacy Choices,['2023-03-23']
397,638,No,['2023-03-23']
398,639,No,['2023-03-23']
399,640,Ambiguous,['2023-03-23']
400,641,No,['2023-03-23']
401,642,No,['2023-03-23']
402,643,No,['2023-03-23']
403,644,Ambiguous,['2023-03-23']
404,645,Ambiguous,['2023-03-23']
