,Index,Text,Dates
669,827,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
670,828,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
671,829,No,"['2023-01-13', '2023-01-17', '2023-01-30']"
672,831,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
673,832,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
674,833,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
675,834,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
676,836,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
677,837,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
678,838,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
679,839,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
680,840,No,"['2023-01-13', '2023-01-17', '2023-01-30']"
681,841,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
682,844,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
683,845,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
684,846,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
685,850,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
686,851,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
687,852,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
688,853,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
689,854,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
690,855,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
691,858,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
692,860,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
693,862,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
694,864,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
695,865,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
696,866,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
697,869,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
698,871,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
699,872,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
700,873,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
701,875,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
702,876,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
703,877,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
704,878,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
705,879,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
706,880,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
707,881,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
708,882,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
709,883,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
710,884,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
711,886,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
712,887,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
713,889,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
714,890,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
715,891,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
716,893,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
717,894,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
718,895,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
719,896,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
720,897,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
721,900,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
722,901,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
723,902,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
724,903,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
725,904,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
726,905,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
727,906,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
728,908,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
729,909,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
730,910,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
731,911,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
732,912,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
733,913,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
734,914,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
735,915,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
736,916,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
737,917,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
738,918,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
739,919,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
740,920,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
741,921,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
742,922,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
743,925,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
744,926,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
745,928,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
746,929,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
747,930,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
748,931,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
749,932,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
750,933,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
751,934,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
752,935,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
753,936,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
754,937,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
755,938,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
756,940,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
757,941,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
758,942,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
759,943,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
760,944,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
761,945,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
762,947,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
763,950,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
764,951,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
765,953,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
766,954,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
767,955,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
768,956,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
769,957,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
770,959,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
771,962,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
772,965,No,"['2023-01-05', '2023-01-17', '2023-01-30']"
773,966,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
774,969,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
775,972,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
776,975,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
777,976,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
778,977,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
779,978,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
780,980,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
781,982,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
782,983,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
783,985,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
784,987,Do not sell or share,['2023-01-30']
785,988,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
786,989,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
787,990,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
788,991,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
789,992,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
790,993,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
791,994,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
792,995,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
793,996,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
794,997,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
795,998,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
796,999,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
797,1000,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
798,1001,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
799,1002,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
800,1003,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
801,1004,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
802,1007,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
803,1008,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
804,1009,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
805,1010,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
806,1011,No,"['2023-01-05', '2023-01-17', '2023-01-30']"
807,1012,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
808,1013,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
809,1014,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
810,1016,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
811,1019,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
812,1020,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
813,1022,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
814,1024,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
815,1026,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
816,1027,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
817,1028,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
818,1029,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
819,1032,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
820,1033,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
821,1034,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
822,1035,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
823,1036,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
824,1037,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
825,1038,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
826,1039,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
827,1040,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
828,1041,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
829,1042,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
830,1043,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
831,1044,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
832,1045,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
833,1046,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
834,1047,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
835,1048,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
836,1050,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
837,1051,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
838,1052,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
839,1053,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
840,1055,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
841,1056,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
842,1057,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
843,1060,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
844,1062,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
845,1064,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
846,1065,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
847,1066,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
848,1067,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
849,1068,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
850,1069,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
851,1070,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
852,1071,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
853,1072,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
854,1073,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
855,1075,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
856,1076,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
857,1077,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
858,1078,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
859,1079,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
860,1080,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
861,1081,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
862,1082,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
863,1083,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
864,1084,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
865,1085,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
866,1086,Do not sell or share,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
867,1087,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
868,1088,No,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
869,1089,Do not sell,"['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
